custid,frequency,monetary,daysincelastorder,mean_prod_in_order,meanqtyofprodinorder,_SEGMENT_
15488,-0.949282909,-1.441524527,0.421271121,-1.936610237,-0.584280575,1
13600,-0.949282909,-0.791226061,1.698274618,-0.063730611,1.041110387,4
14901,1.428215028,0.478712385,-1.051449078,-0.502253245,-0.806375786,3
15185,-0.949282909,-0.637286424,0.166557827,0.278909676,1.529782373,4
17154,-0.949282909,-0.519462741,0.22942825,0.486487046,1.427533402,4
12878,-0.350320719,0.064226574,1.391561889,0.315934019,0.552465275,4
13962,-0.350320719,-1.053863596,-0.737001279,-1.051287715,-1.172798416,1
14497,-0.949282909,-0.312590426,1.687555985,0.719357329,0.528059959,4
15012,-0.350320719,-0.367410477,-0.076145755,1.617915725,-0.245226242,4
13375,-0.949282909,0.120727803,0.378838977,1.046248337,1.195472458,2
15440,0.074649719,-0.491058105,-0.060410774,0.174586377,-1.011179798,4
15468,-0.350320719,-0.336876865,-0.108255107,-0.336518219,-0.711011248,4
13461,0.074649719,0.633747538,-0.34123443,-0.63170576,1.10806039,2
13784,1.569009372,1.052462986,-1.12572162,-1.854178384,0.602799441,3
14867,0.074649719,-0.011111386,1.129921616,-0.356954662,-0.422116874,4
12604,-0.350320719,-0.937611772,0.27743372,-0.854398695,-0.392350025,1
14988,-0.949282909,-0.519221998,1.270482263,1.126102488,-0.058065336,4
17152,0.074649719,0.788400393,1.18048132,-1.46693361,0.246544722,1
12489,-0.949282909,-0.508753897,1.780710483,0.119045,-0.207306659,4
14423,-0.949282909,-1.529594466,1.305646844,-2.454490713,-1.47880024,1
13657,-0.350320719,-0.788515506,-1.088005,-1.051287715,-0.694354011,1
14059,-0.949282909,-1.08412414,1.522240062,-0.854398695,-0.196706718,1
15576,-0.949282909,-0.008441367,-0.361200845,1.237237805,0.80765518,2
14851,-0.350320719,-0.164788358,-0.682993173,-0.015526762,0.223925965,4
16668,0.67361191,-0.795536845,-0.915532587,-1.634682572,-1.040918104,1
13686,-0.949282909,-1.837268533,1.112578626,-0.854398695,-0.99660478,1
14124,-0.949282909,-0.24111455,0.33483492,-1.284157998,2.833481374,2
17523,0.404282399,0.054024626,-1.051449078,-0.766277522,0.569762815,3
17658,-0.350320719,-0.057189929,-0.631334003,-0.683845669,0.881803066,4
17456,-0.949282909,-0.791829669,1.873243784,0.201476853,0.52256275,4
15621,0.074649719,0.223553819,-1.33467511,-1.680303508,-0.179262493,3
15092,-0.350320719,-0.323564025,1.290703581,-0.27710051,-0.933291241,1
15353,-0.350320719,-0.022382023,1.471680359,0.745693322,0.110022411,4
15287,-0.350320719,-0.196488554,-0.709690335,-0.683845669,0.486150091,4
13065,-0.949282909,-0.916437059,1.897550999,-0.063730611,-0.677943557,1
15400,0.404282399,-0.333823806,0.622129358,-2.047745554,-0.844629105,1
13549,1.098582347,0.137599894,-0.631334003,-0.991870006,-0.930364726,3
15193,-0.949282909,-0.131042685,0.029858487,0.420972664,0.14543988,4
12968,-0.949282909,-1.288551105,0.613296799,-1.569168191,-0.798275674,1
13897,-0.949282909,-0.671936956,-0.124641212,0.201476853,0.343514989,4
13061,-0.949282909,-0.879584228,0.192106634,-0.854398695,-0.645834487,1
12994,0.074649719,0.191016713,-1.33467511,0.227812846,-0.015456799,3
16956,-0.949282909,-0.529044694,-0.852993215,0.201476853,-0.218009016,4
14633,-0.949282909,-0.530643979,1.522240062,0.201476853,-0.745096564,4
15395,-0.949282909,-1.43955476,1.743635954,-0.854398695,-2.280674548,1
14570,-0.350320719,-0.87182204,1.578629061,-0.27710051,-1.495711795,1
16313,-0.350320719,-0.850809499,-1.381268286,-0.949053133,-0.933291241,1
15244,-0.350320719,-0.082306848,0.100173311,0.075744229,0.346749109,4
12704,1.272574101,0.722348265,-1.20494922,-0.515789712,-0.280216055,3
14164,-0.350320719,0.442949283,0.166557827,-0.27710051,1.08839682,2
15181,0.074649719,-0.424434449,0.113750302,-1.201726145,0.031312591,1
12654,0.67361191,-0.252966826,-1.088005,-1.0094069,-1.276845318,1
18205,-0.350320719,-0.278577911,-0.381508583,0.030923827,-0.470572071,4
15088,-0.350320719,0.356274792,-0.737001279,0.636925476,0.400331821,2
13138,0.901326766,0.236847707,-0.709690335,-0.442136247,-0.661772681,3
15475,-0.949282909,-0.672618404,0.253673453,0.420972664,0.528059959,4
13134,0.404282399,0.733499559,0.345989684,0.454149865,0.575031245,2
16812,-0.949282909,-0.550842921,1.857795273,-0.398835476,-1.135246163,1
16441,-0.350320719,-0.616239536,0.127173876,-0.533407238,-0.736476401,1
13950,0.404282399,0.023023447,-1.051449078,-0.606412846,-0.77580664,3
17429,0.074649719,-0.456959071,0.747294882,-0.683845669,-0.024450234,4
17470,0.67361191,0.370718166,-0.228008441,-0.044230226,0.865749374,2
12600,1.569009372,0.83499213,-0.557827649,-1.284157998,-0.850324158,3
13739,-0.949282909,-0.761690484,-0.822916325,-1.569168191,-0.912966169,1
14708,0.074649719,0.38154109,-1.429763743,-0.683845669,0.412571563,3
17691,-0.350320719,-0.843121727,1.851559176,-0.766277522,-1.160139016,1
14342,0.404282399,0.067865798,-0.737001279,-1.162423032,-0.522423286,3
13278,-0.949282909,-0.16627679,-0.302280983,1.339472387,1.463461482,2
15793,0.074649719,0.271253735,-0.948081849,-1.46693361,0.297216921,3
14327,-0.949282909,-0.527664861,0.996437362,-0.165965193,0.022692428,4
16887,-0.949282909,-1.003528578,-0.402169516,0.961066751,0.106016311,4
16461,-0.949282909,-1.241956951,1.083098857,0.608222012,-1.352069567,1
15543,-0.949282909,-1.352487015,1.609688967,0.548804303,-0.614630018,4
13538,1.098582347,0.50498236,-0.246145797,-1.524347788,-1.942407762,1
17859,-0.949282909,-1.735156055,1.669473844,0.351915284,-1.040918104,1
17973,-0.949282909,-0.553519616,-0.108255107,0.030923827,0.248898996,4
15782,0.074649719,0.949841311,-1.12572162,-0.2389708,0.488993957,3
18155,0.074649719,-0.511106446,0.22942825,-0.738204954,-0.640572313,1
15332,0.404282399,0.569269746,1.876309524,-0.854398695,-0.115372185,1
16281,-0.949282909,0.869267181,0.192106634,0.030923827,2.056762158,2
16820,-0.949282909,-0.183449222,0.452129316,0.719357329,0.924787433,4
13370,-0.949282909,0.046940274,1.891520663,1.126102488,0.90545561,4
15330,-0.350320719,0.159051403,-0.466399955,-1.051287715,1.793261208,2
16602,-0.949282909,-0.338961396,-0.381508583,0.548804303,0.741832727,4
16424,-0.949282909,-1.242823763,1.163866032,-1.284157998,-0.405009424,1
12373,-0.949282909,-0.558394316,1.694712475,-0.27710051,0.369127353,4
13427,0.074649719,-0.017159153,-0.79358215,-0.398835476,0.379626819,4
16352,-0.350320719,-0.213445487,-0.852993215,-0.015526762,0.121954505,4
14619,-0.949282909,-0.493203275,1.432296408,0.201476853,0.031312591,4
12820,0.404282399,0.228779682,-1.381268286,-0.063730611,0.185377928,3
13721,-0.949282909,-0.296299072,-0.381508583,0.608222012,0.667023858,4
12811,-0.350320719,-0.329497649,1.501434387,-0.113825283,-0.349147905,4
14155,-0.949282909,-1.363365808,1.522240062,-1.569168191,-1.878689441,1
12797,-0.949282909,-0.971587433,1.873243784,-0.683845669,-0.854137192,1
13240,0.404282399,-0.112939495,0.462239792,-0.063730611,-0.912966169,4
14270,-0.949282909,-0.173208225,1.764001716,0.916246348,0.436652628,4
16914,-0.949282909,-1.02908509,-0.381508583,0.608222012,-0.207306659,4
13258,0.074649719,0.032165445,-1.051449078,-0.27710051,-0.443879565,4
16260,-0.949282909,0.260180253,-0.124641212,0.119045,0.560482333,4
12412,0.074649719,0.333597992,0.217117531,0.090341536,0.492774457,4
14041,-0.949282909,-1.221757975,1.522240062,0.119045,-0.443879565,1
15551,-0.949282909,-0.382950438,-0.381508583,0.608222012,0.137666618,4
14272,-0.350320719,-0.337556925,0.204677902,-0.015526762,0.74634469,4
13420,-0.350320719,-1.002001424,0.902953015,-1.284157998,-0.985798008,1
16542,-0.949282909,-1.371800797,-0.076145755,-1.284157998,-1.413623478,1
16647,-0.350320719,-0.85869585,1.034354636,-0.854398695,-0.702651318,1
13621,-0.949282909,-0.982940267,0.648239722,0.119045,0.873805303,4
12945,-0.949282909,-0.451686105,1.609688967,0.201476853,-0.10561278,4
13518,-0.949282909,-0.037474362,0.345989684,1.046248337,1.08839682,2
13626,-0.949282909,-0.912427449,1.463040512,0.030923827,0.22031198,4
14551,-0.350320719,-1.238963759,-0.822916325,-1.569168191,-1.337201084,1
15119,-0.949282909,-0.91405528,1.432296408,-0.27710051,-0.645834487,1
14778,-0.350320719,0.062265962,0.73934854,0.201476853,0.065137673,4
13311,-0.350320719,-0.368271991,-1.33467511,-0.606412846,-0.38607417,4
17631,0.074649719,-0.360880293,-1.480323447,-0.356954662,-0.466078412,4
15096,-0.949282909,-0.95546078,-0.264564363,-0.398835476,-0.43077071,4
17501,-0.350320719,-0.583808668,1.315505603,-0.464349858,-0.540260795,1
13885,-0.350320719,-0.127806259,1.152658649,0.030923827,-0.417815178,4
16796,-0.949282909,-0.693039625,0.389589944,0.030923827,0.097960382,4
14216,0.404282399,0.73889951,-1.381268286,-0.113825283,-0.183597862,3
16018,-0.350320719,-0.452669041,-0.321598054,-0.113825283,-0.637950572,4
13823,-0.350320719,0.034467766,-0.822916325,-0.015526762,0.014004655,4
15577,0.074649719,-0.67365793,0.916766819,-0.130969842,-1.701080233,1
18078,-0.350320719,-0.525667017,1.300686612,-0.113825283,-0.825854327,1
16041,0.074649719,1.357215321,-0.511234472,-1.936610237,1.594451633,3
14618,0.074649719,-0.282614031,-1.12572162,-1.372279172,-0.786235497,1
13343,-0.949282909,-0.978580231,1.083098857,-0.165965193,-0.319289349,4
14480,-0.949282909,-0.56304477,-1.051449078,0.030923827,0.153158973,4
17736,0.074649719,-0.587823421,-1.12572162,-0.916715953,-0.786235497,1
15045,-0.350320719,0.088488273,0.916766819,-1.162423032,-1.110900449,1
12521,-0.949282909,-0.310060558,0.853299124,0.916246348,0.565794983,4
15659,-0.949282909,-0.632272749,-0.246145797,-0.398835476,-0.196706718,4
16125,-0.949282909,-0.702388727,1.879367373,-0.165965193,-0.135152807,4
13225,1.098582347,1.635944795,-1.381268286,-1.524347788,1.199752546,3
12512,-0.350320719,-1.35925906,0.113750302,-0.063730611,-1.172798416,1
16025,-0.949282909,-0.552291674,-0.534302648,0.420972664,0.637614555,4
18027,-0.949282909,-1.427837986,0.482206207,0.201476853,-1.018539861,1
14658,-0.350320719,-0.788628261,-1.289840592,-0.063730611,-2.0335017,1
12478,-0.949282909,-0.233975508,-1.381268286,0.86979576,0.24182111,4
15448,-0.949282909,-0.255818798,1.698274618,0.771497238,0.430681264,4
16679,-0.949282909,-1.166015801,1.876309524,-1.569168191,-1.584373931,1
17895,-0.949282909,-1.74126811,-0.228008441,-0.165965193,-0.694354011,1
18277,-0.949282909,-1.387983015,0.000524312,-0.683845669,-0.762540789,1
17245,-0.949282909,-1.125304445,1.234244961,-0.683845669,-0.975095651,1
17486,-0.949282909,-0.500901202,1.501434387,0.486487046,0.22031198,4
16226,0.074649719,-0.732376678,1.228976776,-1.802038475,-0.873401771,1
14301,-0.949282909,-0.071097578,0.656817187,-0.27710051,1.236720829,4
14768,-0.350320719,-1.01515217,-0.852993215,-1.936610237,-1.979457549,1
12479,-0.949282909,-0.368316196,-1.051449078,0.664998044,1.002486698,4
15117,0.67361191,0.674168107,-0.948081849,0.012545806,1.165039627,3
13330,0.074649719,0.381472511,0.421271121,0.147117568,0.591982618,2
15163,-0.350320719,-0.61642095,-0.822916325,-0.015526762,-0.43077071,4
17303,-0.949282909,-0.842196148,1.860901088,1.464181162,-0.076840113,4
15537,-0.949282909,-1.368275289,0.996437362,0.608222012,-1.701080233,1
12559,-0.350320719,-0.381241086,1.691139619,-0.683845669,-0.417815178,1
12463,0.404282399,0.44643967,-0.076145755,0.297555999,0.250661423,2
13348,-0.949282909,-0.754961771,0.086439358,0.030923827,-0.003578022,4
15168,-0.949282909,-1.439469229,-0.631334003,-1.284157998,-1.040918104,1
18114,-0.949282909,-0.93322298,1.617328696,0.608222012,-1.135246163,1
17286,-0.949282909,-1.173681525,-0.737001279,1.272233157,-0.470572071,4
16349,-0.949282909,-1.877130276,1.617328696,-0.533407238,-2.917996994,1
17367,-0.949282909,-1.194368437,1.400735477,0.82159191,0.022692428,4
16517,-0.949282909,-1.028525075,1.566768992,0.201476853,-0.319289349,4
17788,-0.350320719,0.52764792,0.204677902,-2.16948052,-0.191444545,1
13930,-0.350320719,-0.581490564,-0.01441895,-0.683845669,-0.076840113,4
16581,-0.949282909,-1.325889598,1.112578626,-0.398835476,0.081670598,1
16139,0.074649719,-0.114173128,-0.822916325,-0.581611088,-0.493317949,4
16557,-0.350320719,-0.590950383,-0.65688281,-1.051287715,-0.893007334,1
12365,-0.949282909,-0.721701109,1.621130215,0.201476853,0.089845435,4
15925,-0.949282909,-0.945500114,1.18048132,-0.27710051,-0.645834487,1
13923,-0.949282909,-0.814881475,-0.076145755,-0.063730611,0.014004655,4
14888,-0.949282909,-0.595796675,1.249910776,0.201476853,0.114014074,4
17329,-0.350320719,-0.231703057,-0.948081849,-0.165965193,-0.835201939,4
14198,0.404282399,-0.14137954,-0.822916325,-0.766277522,-1.337201084,1
18006,-0.949282909,-0.399123233,-0.682993173,0.278909676,0.466035926,4
16389,0.404282399,0.440239777,-0.076145755,-0.724396707,0.887763719,3
15018,0.074649719,-0.31894031,-0.34123443,-0.581611088,-0.99660478,1
15917,-0.949282909,-1.809489125,1.441161924,-0.683845669,-1.878689441,1
14960,-0.350320719,-1.211944764,-1.164675067,-0.336518219,-0.525967882,4
17447,-0.350320719,-0.253406393,-0.302280983,-0.063730611,0.205736962,4
15116,0.404282399,0.539974379,-0.852993215,-0.398835476,0.079617427,3
15940,-0.949282909,-2.169638236,1.694712475,-2.454490713,-3.569079684,1
13805,-0.350320719,0.191485467,-0.09209195,-1.284157998,1.803711147,2
15303,-0.949282909,-0.216961226,1.617328696,0.719357329,0.483298904,4
14068,-0.949282909,-0.663259418,1.726393652,0.548804303,-0.677943557,4
15539,-0.949282909,-0.232224027,-1.20494922,1.086799375,1.013154698,2
16553,1.815785429,1.701019162,0.996437362,-0.965534012,1.043982271,3
14489,-0.949282909,-0.314839118,1.249910776,0.608222012,0.709723656,4
17653,0.404282399,0.46114906,-0.381508583,-0.367296827,1.117762806,2
13317,0.901326766,0.917595525,0.113750302,0.303711434,0.067910354,3
18081,0.074649719,-0.600672818,-0.381508583,-1.124293322,-0.933291241,1
13037,0.074649719,0.087333086,0.823964949,-0.096907812,-0.236079325,4
17382,-0.949282909,-1.702417706,0.100173311,-1.936610237,-1.742884642,1
18018,-0.350320719,-1.29858045,0.57729484,-0.063730611,-1.742884642,1
13499,0.67361191,0.356071216,-0.852993215,-0.71618285,0.728185506,3
13265,0.67361191,0.837063246,-0.076145755,0.169139672,0.920947965,2
12386,-0.350320719,-0.275112226,1.784024219,-1.051287715,0.387955319,1
15397,-0.949282909,-1.97092877,1.613514973,-1.569168191,-2.695717,1
14201,0.901326766,-0.023653813,0.029858487,-1.242277183,-1.011179798,1
16359,1.428215028,0.73268583,-1.20494922,-0.8342841,-0.026458731,3
12624,-0.350320719,-0.139341065,0.558876274,0.119045,0.114014074,4
14875,-0.350320719,0.617315432,0.568121252,0.486487046,0.725894533,2
14793,-0.949282909,-0.828401246,-0.737001279,-0.063730611,-0.470572071,4
16134,-0.350320719,-0.047830873,-0.737001279,0.240779966,0.353189159,4
13336,-0.949282909,0.056316042,0.253673453,1.434126825,1.451614467,2
15713,-0.350320719,-0.682253651,0.860520871,-0.683845669,-0.975095651,1
16026,-0.949282909,-0.921400006,-0.246145797,0.664998044,0.448499643,4
12497,-0.949282909,0.315599512,0.300728068,-0.27710051,2.308615179,2
15300,-0.949282909,-0.371971678,0.086439358,0.486487046,0.617565403,4
16272,-0.949282909,-0.544190513,0.648239722,0.201476853,0.290442066,4
15497,-0.350320719,0.276742712,-0.852993215,-1.051287715,0.714368046,4
15139,-0.350320719,-1.236974566,1.405295843,-1.162423032,-0.711011248,1
15075,-0.949282909,0.078181314,0.253673453,0.664998044,1.210380966,2
14523,-0.949282909,-0.74825405,0.57729484,-0.398835476,0.597146662,4
14890,-0.949282909,-1.469184509,1.46736829,-1.051287715,-1.445732549,1
13310,0.074649719,0.345403494,-0.557827649,0.398365872,0.222722613,4
18037,0.901326766,-2.248278972,0.937190939,-1.867552856,-4.018207452,1
13748,0.67361191,0.110967472,0.452129316,-1.234063326,-0.658566643,1
17727,-0.949282909,0.317246836,-0.915532587,1.755118282,1.538626215,2
15182,-0.350320719,-0.049661339,0.937190939,-0.015526762,-0.110481734,4
14050,-0.350320719,-0.063661805,-0.488605717,0.518025695,0.775232806,2
15361,-0.949282909,-0.927155084,1.860901088,-1.284157998,-0.039603485,1
13787,-0.350320719,-0.511053503,0.22942825,-0.113825283,0.273321395,4
15874,1.098582347,1.396360285,0.07254477,0.004587833,1.042588286,3
18193,-0.949282909,-0.790396851,1.009211396,0.030923827,-0.457145417,4
13682,-0.949282909,-1.776081977,1.141344528,-1.569168191,-2.695717,1
14484,-0.949282909,-0.622400599,-0.124641212,-0.165965193,0.406468598,4
18024,-0.350320719,-0.801856229,0.923613948,-0.533407238,-0.677943557,1
12977,-0.949282909,-2.098895095,0.950614513,-0.683845669,-2.510673634,1
13060,-0.949282909,-0.578083704,1.46736829,0.030923827,-0.058065336,4
13049,-0.350320719,0.035490349,0.086439358,-0.766277522,-0.021444302,4
14643,-0.350320719,0.090904979,1.040558168,0.030923827,1.138497623,4
15347,-0.949282909,-0.924473098,1.876309524,-1.284157998,-0.058065336,1
12552,-0.949282909,-0.647064217,-0.321598054,0.030923827,-1.063757787,4
18010,-0.949282909,-0.960768766,1.480257824,-0.063730611,-0.933291241,1
16065,-0.949282909,-0.52742161,1.873243784,1.706914432,0.436652628,4
14196,-0.949282909,-0.458666748,0.558876274,-1.051287715,0.12983842,1
15083,-0.949282909,-2.071631416,1.480257824,-1.569168191,-2.428585318,1
16174,0.074649719,0.161556623,0.731348687,-0.794980986,-0.024450234,4
17462,-0.350320719,0.081143458,0.029858487,-0.063730611,-0.180994605,4
17495,-0.350320719,-0.261553752,-1.20494922,-0.113825283,-0.301753066,4
16182,0.404282399,1.898380156,0.192106634,-0.766277522,2.181543131,2
18203,-0.949282909,-1.054547012,0.957269846,0.351915284,-1.265712708,1
13029,0.074649719,0.606931482,-0.511234472,-1.569168191,-1.202912105,1
13338,-0.949282909,-0.394449039,0.957269846,0.119045,0.255931942,4
15204,-0.949282909,-0.463487877,1.848428809,-0.398835476,0.803386638,4
14219,-0.949282909,-1.611937047,-1.33467511,-0.854398695,-0.540260795,1
14332,0.074649719,0.101744707,-0.709690335,-0.982230334,-0.112109487,4
14066,-0.949282909,-1.265563257,1.522240062,-0.854398695,-1.185604169,1
16208,-0.350320719,-0.248318559,-0.228008441,0.518025695,-0.030486682,4
12676,0.901326766,0.369056636,-0.65688281,-1.087268979,-0.419963937,3
12500,1.697544538,1.407131307,-0.682993173,-1.355798293,0.519552733,3
16188,0.404282399,0.249851172,-0.228008441,0.097578101,0.29890418,4
15254,-0.949282909,-0.75172636,0.73934854,0.030923827,0.565794983,4
14855,-0.350320719,-0.08132179,0.673788528,-0.464349858,0.009635082,4
13296,-0.949282909,-1.62307491,0.816516814,-1.284157998,-0.694354011,1
16447,-0.949282909,-0.683207206,0.801478971,1.004367522,0.607403081,4
17267,-0.949282909,-0.598009381,0.73934854,1.004367522,0.153158973,4
16881,-0.949282909,-0.218075673,0.113750302,-2.454490713,1.735799489,4
16532,-0.350320719,1.692772006,-0.852993215,-2.16948052,2.008839541,3
12531,-0.949282909,-1.298723628,-0.948081849,0.030923827,-1.352069567,1
12507,0.074649719,0.159857112,0.793888059,-1.051287715,0.513339671,4
17970,-0.949282909,-0.408927422,1.270482263,0.608222012,1.041110387,4
15517,-0.949282909,-0.845541389,1.377667301,0.608222012,0.565794983,4
16330,0.074649719,-0.784691371,-0.852993215,-0.442136247,-1.135246163,1
17412,1.098582347,0.474988553,-1.429763743,-0.617191394,-0.536158252,3
14350,-0.949282909,-0.670284448,1.554789324,0.119045,0.183508416,4
17334,-0.350320719,-0.487684138,1.662163214,-0.949053133,0.259431741,1
17324,0.404282399,0.322168339,-0.852993215,-0.220324478,0.320607828,3
15835,0.404282399,0.238543919,-0.228008441,-0.27710051,-0.322239245,4
13217,-0.350320719,-0.187625227,0.698799425,-2.16948052,-0.470572071,1
16971,-0.949282909,-0.456860188,-0.34123443,1.126102488,-0.953996244,4
15457,-0.949282909,-1.035579571,1.505624774,1.371809568,-0.319289349,4
13449,-0.949282909,-0.585900781,-0.682993173,0.420972664,0.586794387,4
17134,-0.350320719,-0.557551706,0.558876274,-0.464349858,-1.38241901,1
15699,-0.949282909,-0.638000823,-0.852993215,0.201476853,-0.186207252,4
17542,-0.949282909,-0.990276948,1.534550781,0.486487046,0.014004655,4
14385,0.074649719,-0.91732102,-1.12572162,-1.284157998,-1.063757787,1
14001,0.074649719,0.840858273,-0.210143838,-0.165965193,0.783246349,2
17205,-0.949282909,-0.450287526,-0.076145755,-0.27710051,1.961759504,2
16625,-0.949282909,-0.708207835,1.554789324,0.351915284,0.056777744,4
17455,-0.949282909,-1.15429661,1.228976776,-0.533407238,-0.694354011,1
17805,-0.949282909,-0.291470316,0.204677902,-0.683845669,1.161949848,4
13716,-0.949282909,-1.373215409,1.534550781,0.278909676,-0.457145417,4
16147,-0.949282909,-0.637038088,0.78624833,0.119045,0.190967605,4
14215,0.901326766,0.736861058,-1.051449078,0.119045,0.404426781,3
17233,-0.949282909,-1.091970021,-0.402169516,0.548804303,-0.379833673,4
17569,-0.949282909,-0.605430057,1.767362323,0.664998044,-0.16550225,4
13295,-0.949282909,-0.902469683,1.854681317,-0.533407238,-0.630122374,1
17453,-0.350320719,-0.170242469,-0.852993215,-0.464349858,-0.16550225,4
17580,0.074649719,-0.947289321,1.463040512,-0.130969842,-1.911270771,1
13603,-0.949282909,-1.099504681,-0.606323106,0.719357329,-0.086348201,4
15636,-0.350320719,0.007007226,0.389589944,-0.398835476,-0.196706718,4
15363,-0.949282909,-0.599932075,1.894539657,0.030923827,-0.09593861,4
17489,-0.350320719,-0.433118582,0.000524312,-0.015526762,0.471820197,4
18280,-0.949282909,-1.062316203,1.566768992,-0.533407238,-1.352069567,1
16325,0.074649719,-0.392350066,-0.192543905,-1.372279172,-1.332288946,1
16491,-0.949282909,-0.002209002,-0.192543905,1.046248337,1.155744311,2
17002,0.074649719,0.509779124,0.345989684,0.000145219,0.227528197,4
17650,-0.949282909,-1.037070065,-0.737001279,-0.683845669,0.014004655,4
15863,-0.350320719,-1.763361598,-0.631334003,-0.606412846,-2.981310533,1
16539,0.404282399,0.456476404,-1.429763743,-0.498411887,-0.43077071,3
15419,-0.949282909,-1.299224956,-0.65688281,-0.854398695,0.533530021,4
14727,-0.949282909,-0.826190974,1.554789324,-0.533407238,-1.063757787,1
13405,-0.350320719,-0.1600339,1.234244961,-0.220324478,-0.630122374,4
12690,-0.949282909,-0.50498854,1.239489887,0.030923827,-0.284490088,4
17197,-0.949282909,0.103999636,-0.534302648,0.608222012,0.014004655,4
17044,-0.949282909,0.40349529,-0.631334003,-0.854398695,1.543021798,2
12593,0.074649719,-0.589926185,0.57729484,-1.051287715,-0.982219054,1
12641,-0.949282909,-1.367259726,0.639599875,-0.854398695,-1.32252954,1
16275,-0.949282909,-0.227640115,1.191430464,0.86979576,0.966165891,4
17510,-0.949282909,-0.647913354,-0.65688281,0.278909676,0.356395197,4
16682,0.67361191,0.273054857,-1.33467511,-1.051287715,0.084947776,3
17171,-0.949282909,-0.733112217,1.613514973,0.278909676,0.436652628,4
17678,-0.949282909,-0.816982431,1.509800433,-0.165965193,-0.048795948,4
18194,-0.949282909,0.402961508,0.312206165,-0.854398695,1.720955912,2
14638,-0.949282909,-0.483097034,-0.124641212,-0.063730611,0.005248203,4
15869,-0.350320719,-1.313392596,1.566768992,-0.949053133,-0.591790336,1
16816,0.404282399,-0.397355709,0.530701663,-0.900849284,-0.959233537,1
12953,-0.949282909,-0.805956469,-1.12572162,-0.27710051,-0.953996244,4
17045,0.074649719,-0.612499583,0.622129358,-0.982230334,-1.609266785,1
17078,-0.949282909,-0.544273324,-0.381508583,0.548804303,1.846221558,2
14075,0.074649719,0.258269439,-1.33467511,-0.096907812,0.569322646,3
16127,-0.949282909,0.004830482,-0.321598054,1.164232198,0.877811403,2
15246,-0.350320719,-0.296521098,1.400735477,0.030923827,-0.437305746,4
12845,-0.350320719,-1.747301536,1.530461367,-0.398835476,-2.801290692,1
17251,-0.949282909,-0.690246331,1.863998805,0.961066751,-0.239729033,4
16247,-0.949282909,-1.466702068,1.040558168,-0.063730611,-0.284490088,1
15512,-0.350320719,-1.32692761,0.943921686,-1.569168191,-1.512885556,1
13954,-0.350320719,-0.295976237,-1.480323447,-0.165965193,-0.694354011,4
15424,-0.350320719,-0.410744321,1.471680359,-0.854398695,0.799101583,4
15230,-0.350320719,-0.350287777,1.405295843,-0.336518219,0.245365706,4
15744,-0.949282909,-2.191447657,0.253673453,-1.569168191,-0.039603485,1
18013,-0.350320719,-1.05428409,0.943921686,-0.113825283,-0.016950643,4
15897,-0.350320719,-0.824576644,1.18048132,-0.464349858,-0.140153652,1
15732,-0.350320719,-0.610306071,1.275569953,-0.949053133,-0.355217429,1
13740,-0.949282909,-0.483301478,1.409838769,0.548804303,1.273694505,4
14589,-0.949282909,-2.088925034,1.891520663,-1.569168191,-3.367124762,1
17642,-0.350320719,0.055863463,0.673788528,0.278909676,0.448499643,4
13398,-0.949282909,-0.386583802,1.169430322,0.548804303,0.632636185,4
17408,-0.949282909,-2.240477251,0.996437362,-1.936610237,-3.816252531,1
16189,-0.350320719,-0.950787642,-0.915532587,-1.284157998,-0.953996244,1
16858,-0.949282909,-0.42550289,1.882417371,-0.533407238,-0.470572071,1
15602,1.428215028,0.454540185,-1.164675067,-1.284157998,-0.230023075,3
15689,-0.350320719,-0.735955713,0.673788528,-1.284157998,-1.293756874,1
12407,0.67361191,0.58256702,-0.1412565,-0.27710051,0.709723656,3
16689,-0.350320719,-0.274522995,0.22942825,-0.949053133,0.227528197,4
18261,-0.350320719,-0.633816794,-0.246145797,-0.464349858,-0.798275674,1
15678,-0.949282909,-0.477267106,-0.09209195,-0.27710051,0.303950591,4
17081,-0.350320719,-0.67119128,-0.631334003,0.86979576,-1.47880024,4
14331,-0.350320719,-0.425645458,0.71518553,-0.27710051,-0.477346926,4
15973,-0.949282909,-0.48563075,1.876309524,-1.284157998,-0.175806374,1
18112,-0.350320719,-0.50885948,-1.015984543,-0.220324478,-0.035035704,4
13579,-0.350320719,-0.209728175,-0.948081849,-0.220324478,-0.437305746,4
15774,-0.949282909,-0.768440238,0.140447464,0.548804303,-0.630122374,4
12908,-0.350320719,0.217850629,1.07711409,-2.454490713,1.735799489,1
17987,-0.949282909,-0.929980982,1.129921616,-0.165965193,0.671850382,4
15660,1.098582347,0.6877509,-0.631334003,-0.1967438,0.021455482,3
14795,-0.949282909,-1.155789411,1.015547271,-0.854398695,-2.150208002,1
12736,-0.949282909,-1.392644888,1.767362323,-1.936610237,0.160824647,1
12713,-0.949282909,0.171152415,-1.533130973,1.046248337,1.395424331,2
15063,-0.949282909,-0.338705852,1.280635947,-1.051287715,-0.873401771,1
16124,-0.949282909,-0.81309616,1.715926855,-0.398835476,-1.135246163,1
12891,-0.350320719,-1.182843393,1.129921616,-2.454490713,0.375438967,1
14240,-0.350320719,0.070854027,-0.511234472,0.030923827,0.060965595,4
13079,0.404282399,-0.865583773,-0.737001279,-2.304052282,-2.747246541,1
